Country,Year,Total Water Consumption (Billion Cubic Meters),Per Capita Water Use (Liters per Day),Agricultural Water Use (%),Industrial Water Use (%),Household Water Use (%),Rainfall Impact (Annual Precipitation in mm),Groundwater Depletion Rate (%),Water Scarcity Level,Country_Code,AI_Risk_Score,Risk_Level,Scenario_Low_Rainfall,Scenario_High_Demand,Estimated_Energy_Use_MWh,Estimated_CO2_Emissions_tons,AI_Policy_Insight
Japan,2018,664.3883333,290.5833333,37.62333333,31.04833333,25.97,1057.183333,3.408333333,Moderate,10,1,Low,792.88749975,764.0465832949999,265.75533332000003,217.91937332240002,Sustainable usage observed. Continue monitoring.
Japan,2019,582.8723077,241.0176923,45.56461538,30.94615385,25.16769231,1788.149231,2.378461538,Moderate,10,1,Low,1341.11192325,670.3031538549999,233.14892308,191.18211692559998,Sustainable usage observed. Continue monitoring.
Japan,2020,211.8166667,275.4433333,63.69,25.29333333,20.76,2151.44,1.966666667,Moderate,10,2,Moderate,1613.58,243.589166705,84.72666668000001,69.4758666776,Preventive planning recommended: efficiency & rainfall resilience.
Japan,2021,423.3775,323.10125,45.98875,30.5575,28.1375,1272.9025,3.12,Low,10,1,Low,954.6768749999999,486.884125,169.351,138.86782,Sustainable usage observed. Continue monitoring.
Japan,2022,615.154,217.178,51.732,35.16,23.86,2533.678,2.248,Moderate,10,1,Low,1900.2585,707.4271,246.0616,201.770512,Sustainable usage observed. Continue monitoring.
Japan,2023,345.694,303.654,47.402,25.298,25.886,976.542,2.942,Low,10,1,Low,732.4065,397.5481,138.2776,113.387632,Sustainable usage observed. Continue monitoring.
Japan,2024,622.3766667,240.0583333,51.85333333,28.32833333,21.41333333,1524.228333,1.54,Moderate,10,1,Low,1143.17124975,715.7331667049999,248.95066668,204.1395466776,Sustainable usage observed. Continue monitoring.
Mexico,2000,529.0325,252.6575,47.1675,32.75625,21.59,1518.33,2.68375,Moderate,11,1,Low,1138.7475,608.387375,211.61300000000003,173.52266,Sustainable usage observed. Continue monitoring.
Mexico,2001,471.7709091,269.47,41.80727273,32.28818182,25.15,997.6227273,2.616363636,Moderate,11,1,Low,748.217045475,542.5365454649999,188.70836364000002,154.7408581848,Sustainable usage observed. Continue monitoring.
Mexico,2002,279.071,139.861,54.665,22.814,20.089,1182.428,2.564,High,11,0,Low,886.8210000000001,320.93165,111.62840000000001,91.53528800000001,Sustainable usage observed. Continue monitoring.
Mexico,2003,504.06625,304.75,55.7475,28.84875,29.12625,1651.06125,3.4125,Low,11,1,Low,1238.2959375,579.6761875,201.62650000000002,165.33373,Sustainable usage observed. Continue monitoring.
Mexico,2004,524.3077778,302.4922222,45.33444444,25.66,26.57333333,2115.708889,2.578888889,Low,11,1,Low,1586.78166675,602.95394447,209.72311112000003,171.9729511184,Sustainable usage observed. Continue monitoring.
Mexico,2005,511.0575,217.07,55.8325,29.0225,19.915,1283.9425,1.615,Moderate,11,1,Low,962.9568750000001,587.7161249999999,204.423,167.62686,Sustainable usage observed. Continue monitoring.
Mexico,2006,447.81,338.596,40.47,19.962,16.608,1297.068,2.816,Low,11,1,Low,972.8009999999999,514.9815,179.12400000000002,146.88168000000002,Sustainable usage observed. Continue monitoring.
Mexico,2007,527.2194118,281.4670588,50.69,28.98352941,22.66058824,1214.260588,2.822941176,Moderate,11,1,Low,910.6954410000001,606.3023235699999,210.88776472,172.9279670704,Sustainable usage observed. Continue monitoring.
Mexico,2008,481.4027273,209.2172727,41.34727273,24.89909091,25.52363636,1555.136364,3.390909091,Moderate,11,1,Low,1166.352273,553.613136395,192.56109092,157.9000945544,Sustainable usage observed. Continue monitoring.
Mexico,2009,390.4118182,267.8381818,48.48181818,27.35727273,30.72,1087.198182,3.145454545,Moderate,11,1,Low,815.3986365000001,448.97359093,156.16472728000002,128.05507636960002,Sustainable usage observed. Continue monitoring.
Mexico,2010,382.29375,253.975,49.49,24.07,24.1275,1290.69375,2.91125,Moderate,11,1,Low,968.0203124999999,439.63781249999994,152.9175,125.39234999999998,Sustainable usage observed. Continue monitoring.
Mexico,2011,495.2055556,295.8911111,54.73777778,29.81111111,23.83333333,1816.573333,2.331111111,Moderate,11,1,Low,1362.42999975,569.48638894,198.08222224000002,162.4274222368,Sustainable usage observed. Continue monitoring.
Mexico,2012,500.088,279.926,51.402,24.772,29.212,1884.564,4.322,Moderate,11,1,Low,1413.423,575.1012,200.03520000000003,164.02886400000003,Sustainable usage observed. Continue monitoring.
Mexico,2013,403.5377778,276.3755556,44.10222222,23.74666667,25.07222222,1595.263333,2.254444444,Moderate,11,1,Low,1196.4474997500001,464.06844447,161.41511112,132.3603911184,Sustainable usage observed. Continue monitoring.
Mexico,2014,546.7514286,361.96,47.98857143,28.53714286,24.43142857,1973.05,3.531428571,Low,11,1,Low,1479.7875,628.76414289,218.70057144000003,179.3344685808,Sustainable usage observed. Continue monitoring.
Mexico,2015,470.1977778,260.4866667,49.26777778,29.56333333,21.92444444,1687.868889,2.657777778,Moderate,11,1,Low,1265.90166675,540.7274444699999,188.07911112,154.2248711184,Sustainable usage observed. Continue monitoring.
Mexico,2016,385.3891667,294.7716667,50.54,29.06666667,28.185,1550.536667,2.680833333,Moderate,11,1,Low,1162.90250025,443.19754170499994,154.15566668,126.40764667759998,Sustainable usage observed. Continue monitoring.
Mexico,2017,527.1433333,286.9916667,51.02833333,29.20833333,17.25333333,1895.056667,2.795,Moderate,11,1,Low,1421.29250025,606.214833295,210.85733332,172.9030133224,Sustainable usage observed. Continue monitoring.
Mexico,2018,654.6228571,357.5371429,65.28,29.65285714,27.21,1482.394286,2.504285714,Low,11,2,Moderate,1111.7957145,752.816285665,261.84914284,214.7162971288,Preventive planning recommended: efficiency & rainfall resilience.
Mexico,2019,480.0157143,292.8628571,48.54714286,31.42285714,30.50285714,1064.121429,2.945714286,Moderate,11,1,Low,798.0910717500001,552.0180714449999,192.00628572000002,157.4451542904,Sustainable usage observed. Continue monitoring.
Mexico,2020,558.9775,280.235,48.74,28.67375,24.7675,1445.1175,2.225,Moderate,11,1,Low,1083.838125,642.8241249999999,223.591,183.34462,Sustainable usage observed. Continue monitoring.
Mexico,2021,533.3408333,284.8758333,50.88833333,27.99833333,26.29,1474.941667,2.3875,Moderate,11,1,Low,1106.20625025,613.3419582949999,213.33633332,174.93579332239997,Sustainable usage observed. Continue monitoring.
Mexico,2022,497.698,329.624,44.794,35.534,22.251,1390.446,2.851,Low,11,1,Low,1042.8345,572.3526999999999,199.07920000000001,163.244944,Sustainable usage observed. Continue monitoring.
Mexico,2023,504.0633333,298.59,48.9175,26.1,24.755,1422.039167,3.045833333,Moderate,11,1,Low,1066.52937525,579.6728332949999,201.62533332,165.3327733224,Sustainable usage observed. Continue monitoring.
Mexico,2024,452.5793333,234.94,54.43333333,28.978,21.60866667,1448.624667,2.885333333,Moderate,11,1,Low,1086.46850025,520.4662332949999,181.03173332,148.4460213224,Sustainable usage observed. Continue monitoring.
Russia,2000,544.9992308,266.1069231,54.25615385,25.18461538,23.83692308,1669.899231,2.766923077,Moderate,12,1,Low,1252.42442325,626.74911542,217.99969232,178.7597477024,Sustainable usage observed. Continue monitoring.
Russia,2001,629.2133333,211.155,40.55583333,27.5425,29.05333333,1379.665,2.840833333,Moderate,12,1,Low,1034.74875,723.595333295,251.68533332000004,206.38197332240003,Sustainable usage observed. Continue monitoring.
Russia,2002,487.186,212.329,52.934,31.605,27.335,1837.251,2.786,Moderate,12,1,Low,1377.93825,560.2638999999999,194.8744,159.797008,Sustainable usage observed. Continue monitoring.
Russia,2003,562.341,306.359,55.887,27.417,26.935,965.617,3.486,Low,12,1,Low,724.2127499999999,646.69215,224.93640000000002,184.447848,Sustainable usage observed. Continue monitoring.
Russia,2004,555.15,248.777,52.229,31.622,23.127,1389.694,2.029,Moderate,12,1,Low,1042.2705,638.4224999999999,222.06,182.08919999999998,Sustainable usage observed. Continue monitoring.
Russia,2005,427.98375,280.478125,52.845625,30.80375,23.015625,1423.414375,3.308125,Moderate,12,1,Low,1067.56078125,492.18131249999993,171.1935,140.37867,Sustainable usage observed. Continue monitoring.
Russia,2006,614.04,254.8581818,51.04909091,20.9,24.90727273,1703.783636,2.469090909,Moderate,12,1,Low,1277.8377269999999,706.146,245.61599999999999,201.40511999999998,Sustainable usage observed. Continue monitoring.
Russia,2007,552.641,246.248,46.059,38.757,20.038,1200.111,2.541,Moderate,12,1,Low,900.0832500000001,635.5371499999999,221.0564,181.266248,Sustainable usage observed. Continue monitoring.
Russia,2008,608.3666667,291.7611111,47.81333333,28.76777778,21.51666667,1761.913333,1.946666667,Moderate,12,1,Low,1321.4349997499999,699.6216667049999,243.34666668,199.54426667759998,Sustainable usage observed. Continue monitoring.
Russia,2009,472.67,317.2316667,51.1025,23.60416667,25.76166667,1736.958333,2.0225,Low,12,1,Low,1302.71874975,543.5704999999999,189.068,155.03576,Sustainable usage observed. Continue monitoring.
Russia,2010,375.48,328.84,51.6075,34.1425,23.8225,1572.0225,2.44,Low,12,1,Low,1179.016875,431.80199999999996,150.192,123.15744,Sustainable usage observed. Continue monitoring.
Russia,2011,458.4714286,250.6457143,53.98928571,25.90428571,26.09642857,1465.159286,2.457142857,Moderate,12,1,Low,1098.8694645,527.24214289,183.38857144000002,150.3786285808,Sustainable usage observed. Continue monitoring.
Russia,2012,542.8113333,261.0773333,46.89866667,28.52066667,20.99266667,1750.908667,3.206666667,Moderate,12,1,Low,1313.18150025,624.2330332949999,217.12453332,178.0421173224,Sustainable usage observed. Continue monitoring.
Russia,2013,438.0286667,255.2206667,53.35666667,29.82266667,23.51133333,1642.184667,2.276,Moderate,12,1,Low,1231.63850025,503.7329667049999,175.21146668,143.6734026776,Sustainable usage observed. Continue monitoring.
Russia,2014,612.64,245.6577778,55.23777778,26.67333333,24.48666667,1453.158889,2.794444444,Moderate,12,1,Low,1089.86916675,704.536,245.056,200.94592,Sustainable usage observed. Continue monitoring.
Russia,2015,477.5316667,305.255,46.77166667,22.68583333,21.2675,1548.805,2.770833333,Low,12,1,Low,1161.60375,549.161416705,191.01266668000002,156.6303866776,Sustainable usage observed. Continue monitoring.
Russia,2016,460.515,307.769,49.527,31.481,24.806,1525.833,1.859,Low,12,1,Low,1144.37475,529.5922499999999,184.20600000000002,151.04892,Sustainable usage observed. Continue monitoring.
Russia,2017,382.3328571,347.1657143,52.41,23.83571429,23.54857143,1864.07,2.481428571,Low,12,1,Low,1398.0525,439.682785665,152.93314284000002,125.4051771288,Sustainable usage observed. Continue monitoring.
Russia,2018,490.7214286,330.8471429,53.22714286,28.17142857,29.85142857,2194.635714,2.961428571,Low,12,1,Low,1645.9767855,564.32964289,196.28857144000003,160.95662858080001,Sustainable usage observed. Continue monitoring.
Russia,2019,353.8,265.855,49.71625,24.0775,28.70875,1312.15375,2.9075,Moderate,12,1,Low,984.1153125,406.87,141.52,116.0464,Sustainable usage observed. Continue monitoring.
Russia,2020,520.475,327.94625,43.65875,25.90125,24.055,1030.5675,1.93375,Low,12,1,Low,772.9256250000001,598.54625,208.19000000000003,170.7158,Sustainable usage observed. Continue monitoring.
Russia,2021,373.5907143,277.0871429,51.32142857,21.30571429,22.84571429,1563.386429,2.339285714,Moderate,12,1,Low,1172.5398217499999,429.62932144499996,149.43628572,122.53775429039999,Sustainable usage observed. Continue monitoring.
Russia,2022,462.4533333,286.8091667,51.99083333,28.89166667,27.02166667,1540.198333,2.385833333,Moderate,12,1,Low,1155.14874975,531.8213332949999,184.98133332,151.6846933224,Sustainable usage observed. Continue monitoring.
Russia,2023,481.7191667,240.7166667,53.17666667,31.79916667,27.48333333,1751.194167,2.171666667,Moderate,12,1,Low,1313.3956252500002,553.9770417049999,192.68766668,158.0038866776,Sustainable usage observed. Continue monitoring.
Russia,2024,500.365,357.7866667,45.66833333,23.17,27.16833333,1546.691667,2.823333333,Low,12,1,Low,1160.01875025,575.41975,200.14600000000002,164.11972,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2000,564.14,316.525,45.148,31.04,23.555,1735.544,2.209,Low,13,1,Low,1301.6580000000001,648.761,225.656,185.03791999999999,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2001,513.409375,234.5625,59.37625,23.448125,25.263125,1641.055625,2.724375,Moderate,13,1,Low,1230.79171875,590.4207812499999,205.36374999999998,168.39827499999998,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2002,417.751,315.673,42.218,26.186,26.175,1503.223,2.47,Low,13,1,Low,1127.41725,480.41364999999996,167.1004,137.022328,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2003,412.5475,260.8633333,40.40666667,26.57583333,21.375,1544.343333,2.3975,Moderate,13,1,Low,1158.25749975,474.429625,165.019,135.31557999999998,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2004,581.548,300.099,46.061,23.321,22.638,1542.596,2.057,Low,13,1,Low,1156.9470000000001,668.7801999999999,232.6192,190.74774399999998,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2005,559.8663636,175.6645455,47.93,26.77909091,24.37636364,1422.513636,2.280909091,High,13,0,Low,1066.885227,643.84631814,223.94654544000002,183.6361672608,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2006,522.38,241.566,51.646,33.82,25.278,1475.928,3.706,Moderate,13,1,Low,1106.9460000000001,600.737,208.952,171.34063999999998,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2007,537.9625,307.3,51.48625,24.24875,26.18625,1950.20625,1.99875,Low,13,1,Low,1462.6546875,618.6568749999999,215.185,176.4517,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2008,583.41,272.25,52.61111111,38.14444444,27.69888889,894.4111111,2.155555556,Moderate,13,1,Low,670.8083333249999,670.9214999999999,233.364,191.35848,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2009,551.8958333,267.9566667,45.89666667,26.05,29.8325,987.2416667,2.529166667,Moderate,13,1,Low,740.431250025,634.680208295,220.75833332000002,181.0218333224,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2010,572.7577778,320.6788889,38.02333333,22.85888889,30.68888889,1756.57,2.748888889,Low,13,1,Low,1317.4275,658.67144447,229.10311112,187.8645511184,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2011,504.4675,318.685,58.97083333,28.35666667,25.12166667,1518.795,1.96,Low,13,1,Low,1139.09625,580.137625,201.787,165.46534,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2012,584.7355556,278.6394444,50.53333333,25.13722222,19.87277778,1455.939444,2.708888889,Moderate,13,1,Low,1091.9545830000002,672.4458889399999,233.89422224,191.7932622368,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2013,434.90125,238.0275,49.47875,22.29125,25.55,1062.07625,2.60375,Moderate,13,1,Low,796.5571875,500.13643749999994,173.96050000000002,142.64761000000001,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2014,538.3664286,286.4885714,50.60357143,33.44142857,23.67714286,1353.895,2.182857143,Moderate,13,1,Low,1015.42125,619.1213928899999,215.34657144,176.58418858079997,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2015,566.239,240.962,41.718,31.754,26.024,1287.384,3.651,Moderate,13,1,Low,965.538,651.17485,226.49560000000002,185.726392,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2016,349.9291667,197.7108333,57.19916667,22.4775,25.87916667,1478.1475,2.190833333,High,13,0,Low,1108.610625,402.41854170499994,139.97166668,114.7767666776,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2017,616.3827273,247.6345455,55.80272727,23.76090909,29.71090909,1288.09,2.251818182,Moderate,13,1,Low,966.0674999999999,708.8401363950001,246.55309092000005,202.17353455440002,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2018,445.1072727,311.1009091,48.37090909,23.51636364,25.45909091,1747.496364,2.302727273,Low,13,1,Low,1310.622273,511.87336360499995,178.04290908000002,145.99518544560001,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2019,355.0575,293.42375,51.30875,40.28125,27.9975,1502.6775,3.0575,Moderate,13,1,Low,1127.008125,408.316125,142.023,116.45885999999999,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2020,538.07,297.0892308,58.57923077,22.94230769,24.04153846,1385.423846,2.318461538,Moderate,13,1,Low,1039.0678845,618.7805,215.22800000000004,176.48696,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2021,468.4475,295.705625,51.2825,30.130625,26.5775,1269.851875,2.53875,Moderate,13,1,Low,952.38890625,538.714625,187.37900000000002,153.65078,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2022,586.4778571,278.3685714,44.12714286,27.60285714,26.625,1267.151429,2.165714286,Moderate,13,1,Low,950.36357175,674.449535665,234.59114284000003,192.36473712880002,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2023,604.98,268.15,46.628,34.144,23.651,1506.594,2.485,Moderate,13,1,Low,1129.9455,695.727,241.99200000000002,198.43344,Sustainable usage observed. Continue monitoring.
Saudi Arabia,2024,555.2485714,252.7157143,39.88,24.56142857,29.47714286,1532.972857,2.875714286,Moderate,13,1,Low,1149.72964275,638.5358571099999,222.09942855999998,182.12153141919998,Sustainable usage observed. Continue monitoring.
South Africa,2000,564.89625,222.86875,59.77125,28.7325,24.2925,1307.8325,2.93875,Moderate,14,1,Low,980.874375,649.6306874999999,225.95850000000002,185.28597,Sustainable usage observed. Continue monitoring.
South Africa,2001,483.8183333,222.9291667,55.9325,24.05083333,24.9725,1399.233333,2.1775,Moderate,14,1,Low,1049.4249997499999,556.3910832949999,193.52733332000003,158.6924133224,Sustainable usage observed. Continue monitoring.
South Africa,2002,552.5666667,346.8416667,45.35916667,33.62,19.69166667,1536.120833,2.525,Low,14,1,Low,1152.09062475,635.451666705,221.02666668000003,181.24186667760003,Sustainable usage observed. Continue monitoring.
South Africa,2003,438.2535714,303.6492857,51.80285714,26.57928571,27.45,1831.347143,2.967142857,Low,14,1,Low,1373.51035725,503.99160710999996,175.30142856,143.7471714192,Sustainable usage observed. Continue monitoring.
South Africa,2004,646.9521429,326.5971429,54.74285714,23.07857143,22.61785714,1172.892143,2.734285714,Low,14,1,Low,879.66910725,743.994964335,258.78085716000004,212.20030287120002,Sustainable usage observed. Continue monitoring.
South Africa,2005,429.7353846,253.5384615,52.69076923,26.68307692,25.66,1368.123846,2.131538462,Moderate,14,1,Low,1026.0928844999999,494.19569228999995,171.89415384,140.9532061488,Sustainable usage observed. Continue monitoring.
South Africa,2006,448.46625,300.90625,54.63875,24.47625,28.56,1211.6925,2.165,Low,14,1,Low,908.7693750000001,515.7361874999999,179.3865,147.09693000000001,Sustainable usage observed. Continue monitoring.
South Africa,2007,502.8681818,216.2763636,56.73272727,26.29181818,23.29,1805.447273,2.516363636,Moderate,14,1,Low,1354.08545475,578.2984090699999,201.14727272000002,164.9407636304,Sustainable usage observed. Continue monitoring.
South Africa,2008,620.5025,270.22875,49.76625,27.30625,26.83375,1197.59625,2.8375,Moderate,14,1,Low,898.1971875,713.5778750000001,248.20100000000002,203.52482,Sustainable usage observed. Continue monitoring.
South Africa,2009,420.5491667,255.0675,43.34833333,37.56166667,22.66166667,1195.989167,2.870833333,Moderate,14,1,Low,896.99187525,483.63154170499996,168.21966668000002,137.9401266776,Sustainable usage observed. Continue monitoring.
South Africa,2010,488.0433333,242.8533333,51.50888889,31.59666667,26.26444444,1576.416667,2.123333333,Moderate,14,1,Low,1182.31250025,561.2498332949999,195.21733332,160.0782133224,Sustainable usage observed. Continue monitoring.
South Africa,2011,372.46125,274.66375,41.35125,29.61,29.3425,1562.10625,1.3,Moderate,14,1,Low,1171.5796875,428.33043749999996,148.9845,122.16729,Sustainable usage observed. Continue monitoring.
South Africa,2012,427.9308333,246.64,54.65916667,30.53416667,23.32916667,1819.49,2.869166667,Moderate,14,1,Low,1364.6175,492.120458295,171.17233332,140.3613133224,Sustainable usage observed. Continue monitoring.
South Africa,2013,661.917,259.638,60.728,31.781,23.328,1845.411,2.256,Moderate,14,2,Moderate,1384.05825,761.2045499999999,264.76680000000005,217.10877600000003,Preventive planning recommended: efficiency & rainfall resilience.
South Africa,2014,514.5023077,269.4923077,49.32384615,34.04076923,28.53846154,1781.412308,2.616153846,Moderate,14,1,Low,1336.059231,591.6776538549999,205.80092308,168.75675692559997,Sustainable usage observed. Continue monitoring.
South Africa,2015,524.78,268.3257143,56.29,33.03428571,17.94714286,1429.378571,3.175714286,Moderate,14,1,Low,1072.03392825,603.497,209.912,172.12784,Sustainable usage observed. Continue monitoring.
South Africa,2016,557.4922222,276.4855556,51.85111111,28.98,27.72111111,1439.022222,2.603333333,Moderate,14,1,Low,1079.2666665000002,641.1160555299999,222.99688888000003,182.85744888160002,Sustainable usage observed. Continue monitoring.
South Africa,2017,565.166,271.1633333,45.33133333,27.15266667,24.33666667,1106.37,2.795333333,Moderate,14,1,Low,829.7774999999999,649.9409,226.06640000000004,185.37444800000003,Sustainable usage observed. Continue monitoring.
South Africa,2018,545.2209091,302.4,42.97272727,26.96272727,20.84,1396.296364,2.872727273,Low,14,1,Low,1047.222273,627.0040454649999,218.08836364,178.8324581848,Sustainable usage observed. Continue monitoring.
South Africa,2019,413.9891667,277.0641667,47.6025,24.87416667,25.8675,1802.118333,2.76,Moderate,14,1,Low,1351.5887497499998,476.087541705,165.59566668000002,135.7884466776,Sustainable usage observed. Continue monitoring.
South Africa,2020,467.1546154,296.5569231,39.69,30.16769231,28.40153846,1696.116154,2.214615385,Moderate,14,1,Low,1272.0871155,537.22780771,186.86184616000003,153.2267138512,Sustainable usage observed. Continue monitoring.
South Africa,2021,406.2183333,281.5475,46.12083333,27.27,26.88833333,1598.958333,2.69,Moderate,14,1,Low,1199.21874975,467.1510832949999,162.48733332,133.2396133224,Sustainable usage observed. Continue monitoring.
South Africa,2022,442.7411111,268.5388889,46.31222222,20.35555556,25.66555556,1790.444444,2.933333333,Moderate,14,1,Low,1342.833333,509.15227776499995,177.09644444000003,145.2190844408,Sustainable usage observed. Continue monitoring.
South Africa,2023,538.969,326.672,50.207,34.791,19.434,1243.572,2.006,Low,14,1,Low,932.6789999999999,619.81435,215.58760000000004,176.781832,Sustainable usage observed. Continue monitoring.
South Africa,2024,509.7363636,274.9863636,58.00909091,27.64636364,23.33454545,1101.151818,2.624545455,Moderate,14,1,Low,825.8638635,586.19681814,203.89454544,167.19352726079998,Sustainable usage observed. Continue monitoring.
South Korea,2000,447.87625,271.56625,50.31125,28.5325,21.63375,1867.5875,2.53875,Moderate,15,1,Low,1400.6906250000002,515.0576875,179.15050000000002,146.90341,Sustainable usage observed. Continue monitoring.
South Korea,2001,377.975,285.6383333,57.63833333,29.36,32.66,1303.765,3.048333333,Moderate,15,1,Low,977.82375,434.67125,151.19000000000003,123.97580000000002,Sustainable usage observed. Continue monitoring.
South Korea,2002,489.724375,254.403125,51.04375,22.389375,25.184375,1301.13125,1.9525,Moderate,15,1,Low,975.8484374999999,563.18303125,195.88975000000002,160.629595,Sustainable usage observed. Continue monitoring.
South Korea,2003,615.355,266.09,47.99875,26.0825,18.51,1228.69375,2.7175,Moderate,15,1,Low,921.5203124999999,707.65825,246.14200000000002,201.83644,Sustainable usage observed. Continue monitoring.
South Korea,2004,515.9523077,313.8392308,48.87923077,25.21153846,25.64615385,1530.723077,3.377692308,Low,15,1,Low,1148.04230775,593.3451538549999,206.38092308,169.2323569256,Sustainable usage observed. Continue monitoring.
South Korea,2005,508.275,230.87875,41.505,30.0675,24.47875,1712.5775,3.17625,Moderate,15,1,Low,1284.433125,584.5162499999999,203.31,166.7142,Sustainable usage observed. Continue monitoring.
South Korea,2006,445.814,276.184,51.576,23.241,27.735,1364.556,2.39,Moderate,15,1,Low,1023.417,512.6861,178.3256,146.226992,Sustainable usage observed. Continue monitoring.
South Korea,2007,494.9927273,271.0418182,53.44818182,27.14909091,25.5,1545.437273,2.439090909,Moderate,15,1,Low,1159.0779547500001,569.241636395,197.99709092,162.3576145544,Sustainable usage observed. Continue monitoring.
South Korea,2008,509.604,276.073,55.399,28.229,23.547,1334.906,2.643,Moderate,15,1,Low,1001.1795,586.0446,203.8416,167.15011199999998,Sustainable usage observed. Continue monitoring.
South Korea,2009,437.711,281.476,53.947,31.331,26.484,1042.238,1.718,Moderate,15,1,Low,781.6785,503.36764999999997,175.08440000000002,143.569208,Sustainable usage observed. Continue monitoring.
South Korea,2010,605.089,231.141,51.018,25.201,21.259,1282.538,2.503,Moderate,15,1,Low,961.9035,695.85235,242.03560000000004,198.46919200000002,Sustainable usage observed. Continue monitoring.
South Korea,2011,397.736,299.139,44.632,22.05,20.249,1682.943,2.658,Moderate,15,1,Low,1262.20725,457.39639999999997,159.0944,130.457408,Sustainable usage observed. Continue monitoring.
South Korea,2012,563.1541667,276.3675,46.965,27.2075,28.70333333,1405.616667,2.353333333,Moderate,15,1,Low,1054.21250025,647.627291705,225.26166668000002,184.7145666776,Sustainable usage observed. Continue monitoring.
South Korea,2013,477.4833333,279.4833333,49.165,27.12666667,25.85333333,1768.771667,2.446666667,Moderate,15,1,Low,1326.57875025,549.105833295,190.99333332000003,156.6145333224,Sustainable usage observed. Continue monitoring.
South Korea,2014,502.602,278.1866667,43.182,22.04933333,26.644,1642.040667,2.618666667,Moderate,15,1,Low,1231.53050025,577.9922999999999,201.0408,164.853456,Sustainable usage observed. Continue monitoring.
South Korea,2015,283.8375,313.855,51.96,23.1075,25.3075,1203.24,2.995,Low,15,1,Low,902.4300000000001,326.4131249999999,113.535,93.0987,Sustainable usage observed. Continue monitoring.
South Korea,2016,469.8236364,262.6663636,59.67090909,25.90545455,28.73272727,1444.103636,1.889090909,Moderate,15,1,Low,1083.077727,540.2971818599999,187.92945456,154.1021527392,Sustainable usage observed. Continue monitoring.
South Korea,2017,485.455,360.4583333,54.31,18.845,19.0,2071.396667,2.231666667,Low,15,1,Low,1553.54750025,558.27325,194.18200000000002,159.22924,Sustainable usage observed. Continue monitoring.
South Korea,2018,446.3971429,268.315,47.94642857,24.365,23.69357143,1402.076429,2.462857143,Moderate,15,1,Low,1051.55732175,513.356714335,178.55885716,146.4182628712,Sustainable usage observed. Continue monitoring.
South Korea,2019,600.34375,275.17125,46.56375,17.73125,21.60125,1257.9625,3.30125,Moderate,15,1,Low,943.4718750000001,690.3953124999999,240.13750000000002,196.91275,Sustainable usage observed. Continue monitoring.
South Korea,2020,625.29875,298.00125,42.5325,22.57125,26.3875,1509.50625,2.20625,Moderate,15,1,Low,1132.1296874999998,719.0935625,250.11950000000002,205.09799,Sustainable usage observed. Continue monitoring.
South Korea,2021,444.8046667,218.1326667,53.15466667,25.09266667,21.27266667,1574.864,3.334,Moderate,15,1,Low,1181.1480000000001,511.52536670499995,177.92186668,145.89593067759998,Sustainable usage observed. Continue monitoring.
South Korea,2022,583.542,273.862,51.014,18.78,26.412,1080.514,2.768,Moderate,15,1,Low,810.3854999999999,671.0733,233.41680000000002,191.401776,Sustainable usage observed. Continue monitoring.
South Korea,2023,295.234,284.19,54.844,18.288,26.738,1389.482,2.456,Moderate,15,1,Low,1042.1115,339.5190999999999,118.0936,96.83675199999999,Sustainable usage observed. Continue monitoring.
South Korea,2024,560.786875,286.490625,53.23125,29.17625,27.636875,1174.268125,1.951875,Moderate,15,1,Low,880.70109375,644.90490625,224.31475,183.938095,Sustainable usage observed. Continue monitoring.
Spain,2000,529.145,279.5625,56.79666667,24.39083333,20.54916667,1787.784167,3.799166667,Moderate,16,1,Low,1340.83812525,608.5167499999999,211.65800000000002,173.55956,Sustainable usage observed. Continue monitoring.
Spain,2001,364.055,283.69,43.61,28.25,33.595,2280.9,2.145,Moderate,16,1,Low,1710.6750000000002,418.66324999999995,145.622,119.41004000000001,Sustainable usage observed. Continue monitoring.
